;ProductID;Name;ProductModel;CultureI
1463;788;Mountain-300 Black, 48;Mountain-300;zh-cht
1464;779;Mountain-200 Silver, 38;Mountain-200;zh-cht
1465;780;Mountain-200 Silver, 42;Mountain-200;zh-cht
1466;781;Mountain-200 Silver, 46;Mountain-200;zh-cht
1467;782;Mountain-200 Black, 38;Mountain-200;zh-cht
1468;783;Mountain-200 Black, 42;Mountain-200;zh-cht
1469;784;Mountain-200 Black, 46;Mountain-200;zh-cht
1470;771;Mountain-100 Silver, 38;Mountain-100;zh-cht
1471;772;Mountain-100 Silver, 42;Mountain-100;zh-cht
1472;773;Mountain-100 Silver, 44;Mountain-100;zh-cht
1473;774;Mountain-100 Silver, 48;Mountain-100;zh-cht
1474;775;Mountain-100 Black, 38;Mountain-100;zh-cht
1475;776;Mountain-100 Black, 42;Mountain-100;zh-cht
1476;777;Mountain-100 Black, 44;Mountain-100;zh-cht
1477;778;Mountain-100 Black, 48;Mountain-100;zh-cht
1478;977;Road-750 Black, 58;Road-750;zh-cht
1479;997;Road-750 Black, 44;Road-750;zh-cht
1480;998;Road-750 Black, 48;Road-750;zh-cht
1481;999;Road-750 Black, 52;Road-750;zh-cht
1482;759;Road-650 Red, 58;Road-650;zh-cht
1483;760;Road-650 Red, 60;Road-650;zh-cht
1484;761;Road-650 Red, 62;Road-650;zh-cht
1485;762;Road-650 Red, 44;Road-650;zh-cht
1486;769;Road-650 Black, 48;Road-650;zh-cht
1487;770;Road-650 Black, 52;Road-650;zh-cht
1488;763;Road-650 Red, 48;Road-650;zh-cht
1489;764;Road-650 Red, 52;Road-650;zh-cht
1490;765;Road-650 Black, 58;Road-650;zh-cht
1491;766;Road-650 Black, 60;Road-650;zh-cht
1492;767;Road-650 Black, 62;Road-650;zh-cht
1493;768;Road-650 Black, 44;Road-650;zh-cht
1494;797;Road-550-W Yellow, 38;Road-550-W;zh-cht
1495;798;Road-550-W Yellow, 40;Road-550-W;zh-cht
1496;799;Road-550-W Yellow, 42;Road-550-W;zh-cht
1497;800;Road-550-W Yellow, 44;Road-550-W;zh-cht
1498;801;Road-550-W Yellow, 48;Road-550-W;zh-cht
1499;754;Road-450 Red, 58;Road-450;zh-cht
1500;755;Road-450 Red, 60;Road-450;zh-cht
1501;756;Road-450 Red, 44;Road-450;zh-cht
1502;757;Road-450 Red, 48;Road-450;zh-cht
1503;758;Road-450 Red, 52;Road-450;zh-cht
1504;973;Road-350-W Yellow, 40;Road-350-W;zh-cht
1505;974;Road-350-W Yellow, 42;Road-350-W;zh-cht
1506;975;Road-350-W Yellow, 44;Road-350-W;zh-cht
1507;976;Road-350-W Yellow, 48;Road-350-W;zh-cht
1508;789;Road-250 Red, 44;Road-250;zh-cht
1509;790;Road-250 Red, 48;Road-250;zh-cht
1510;791;Road-250 Red, 52;Road-250;zh-cht
1511;792;Road-250 Red, 58;Road-250;zh-cht
1512;793;Road-250 Black, 44;Road-250;zh-cht
1513;794;Road-250 Black, 48;Road-250;zh-cht
1514;795;Road-250 Black, 52;Road-250;zh-cht
1515;796;Road-250 Black, 58;Road-250;zh-cht
1516;749;Road-150 Red, 62;Road-150;zh-cht
1517;750;Road-150 Red, 44;Road-150;zh-cht
1518;751;Road-150 Red, 48;Road-150;zh-cht
1519;752;Road-150 Red, 52;Road-150;zh-cht
1520;753;Road-150 Red, 56;Road-150;zh-cht
1521;958;Touring-3000 Blue, 54;Touring-3000;zh-cht
1522;959;Touring-3000 Blue, 58;Touring-3000;zh-cht
1523;960;Touring-3000 Blue, 62;Touring-3000;zh-cht
1524;961;Touring-3000 Yellow, 44;Touring-3000;zh-cht
1525;962;Touring-3000 Yellow, 50;Touring-3000;zh-cht
1526;963;Touring-3000 Yellow, 54;Touring-3000;zh-cht
1527;964;Touring-3000 Yellow, 58;Touring-3000;zh-cht
1528;965;Touring-3000 Yellow, 62;Touring-3000;zh-cht
1529;978;Touring-3000 Blue, 44;Touring-3000;zh-cht
1530;979;Touring-3000 Blue, 50;Touring-3000;zh-cht
1531;953;Touring-2000 Blue, 60;Touring-2000;zh-cht
1532;970;Touring-2000 Blue, 46;Touring-2000;zh-cht
1533;971;Touring-2000 Blue, 50;Touring-2000;zh-cht
1534;972;Touring-2000 Blue, 54;Touring-2000;zh-cht
1535;954;Touring-1000 Yellow, 46;Touring-1000;zh-cht
1536;955;Touring-1000 Yellow, 50;Touring-1000;zh-cht
1537;956;Touring-1000 Yellow, 54;Touring-1000;zh-cht
1538;957;Touring-1000 Yellow, 60;Touring-1000;zh-cht
1539;966;Touring-1000 Blue, 46;Touring-1000;zh-cht
1540;967;Touring-1000 Blue, 50;Touring-1000;zh-cht
1541;968;Touring-1000 Blue, 54;Touring-1000;zh-cht
1542;969;Touring-1000 Blue, 60;Touring-1000;zh-cht
1543;952;Chain;Chain;zh-cht
1544;949;LL Crankset;LL Crankset;zh-cht
1545;950;ML Crankset;ML Crankset;zh-cht
1546;951;HL Crankset;HL Crankset;zh-cht
1547;948;Front Brakes;Front Brakes;zh-cht
1548;945;Front Derailleur;Front Derailleur;zh-cht
1549;802;LL Fork;LL Fork;zh-cht
1550;803;ML Fork;ML Fork;zh-cht
1551;804;HL Fork;HL Fork;zh-cht
1552;917;LL Mountain Frame - Silver, 42;LL Mountain Frame;zh-cht
1553;918;LL Mountain Frame - Silver, 44;LL Mountain Frame;zh-cht
1554;919;LL Mountain Frame - Silver, 48;LL Mountain Frame;zh-cht
1555;920;LL Mountain Frame - Silver, 52;LL Mountain Frame;zh-cht
1556;924;LL Mountain Frame - Black, 42;LL Mountain Frame;zh-cht
1557;925;LL Mountain Frame - Black, 44;LL Mountain Frame;zh-cht
1558;926;LL Mountain Frame - Black, 48;LL Mountain Frame;zh-cht
1559;927;LL Mountain Frame - Black, 52;LL Mountain Frame;zh-cht
1560;943;LL Mountain Frame - Black, 40;LL Mountain Frame;zh-cht
1561;944;LL Mountain Frame - Silver, 40;LL Mountain Frame;zh-cht
1562;814;ML Mountain Frame - Black, 38;ML Mountain Frame-W;zh-cht
1563;904;ML Mountain Frame-W - Silver, 40;ML Mountain Frame-W;zh-cht
1564;905;ML Mountain Frame-W - Silver, 42;ML Mountain Frame-W;zh-cht
1565;906;ML Mountain Frame-W - Silver, 46;ML Mountain Frame-W;zh-cht
1566;942;ML Mountain Frame-W - Silver, 38;ML Mountain Frame-W;zh-cht
1567;830;ML Mountain Frame - Black, 40;ML Mountain Frame;zh-cht
1568;831;ML Mountain Frame - Black, 44;ML Mountain Frame;zh-cht
1569;832;ML Mountain Frame - Black, 48;ML Mountain Frame;zh-cht
1570;739;HL Mountain Frame - Silver, 42;HL Mountain Frame;zh-cht
1571;740;HL Mountain Frame - Silver, 44;HL Mountain Frame;zh-cht
1572;741;HL Mountain Frame - Silver, 48;HL Mountain Frame;zh-cht
1573;742;HL Mountain Frame - Silver, 46;HL Mountain Frame;zh-cht
1574;743;HL Mountain Frame - Black, 42;HL Mountain Frame;zh-cht
1575;744;HL Mountain Frame - Black, 44;HL Mountain Frame;zh-cht
1576;745;HL Mountain Frame - Black, 48;HL Mountain Frame;zh-cht
1577;746;HL Mountain Frame - Black, 46;HL Mountain Frame;zh-cht
1578;747;HL Mountain Frame - Black, 38;HL Mountain Frame;zh-cht
1579;748;HL Mountain Frame - Silver, 38;HL Mountain Frame;zh-cht
1580;822;ML Road Frame-W - Yellow, 38;ML Road Frame-W;zh-cht
1581;833;ML Road Frame-W - Yellow, 40;ML Road Frame-W;zh-cht
1582;834;ML Road Frame-W - Yellow, 42;ML Road Frame-W;zh-cht
1583;835;ML Road Frame-W - Yellow, 44;ML Road Frame-W;zh-cht
1584;836;ML Road Frame-W - Yellow, 48;ML Road Frame-W;zh-cht
1585;815;LL Mountain Front Wheel;LL Mountain Front Wheel;zh-cht
1586;816;ML Mountain Front Wheel;ML Mountain Front Wheel;zh-cht
1587;817;HL Mountain Front Wheel;HL Mountain Front Wheel;zh-cht
1588;818;LL Road Front Wheel;LL Road Front Wheel;zh-cht
1589;819;ML Road Front Wheel;ML Road Front Wheel;zh-cht
1590;820;HL Road Front Wheel;HL Road Front Wheel;zh-cht
1591;821;Touring Front Wheel;Touring Front Wheel;zh-cht
1592;808;LL Mountain Handlebars;LL Mountain Handlebars;zh-cht
1593;809;ML Mountain Handlebars;ML Mountain Handlebars;zh-cht
1594;810;HL Mountain Handlebars;HL Mountain Handlebars;zh-cht
1595;811;LL Road Handlebars;LL Road Handlebars;zh-cht
1596;812;ML Road Handlebars;ML Road Handlebars;zh-cht
1597;813;HL Road Handlebars;HL Road Handlebars;zh-cht
1598;946;LL Touring Handlebars;LL Touring Handlebars;zh-cht
1599;947;HL Touring Handlebars;HL Touring Handlebars;zh-cht
1600;805;LL Headset;LL Headset;zh-cht
1601;806;ML Headset;ML Headset;zh-cht
1602;807;HL Headset;HL Headset;zh-cht
1603;935;LL Mountain Pedal;LL Mountain Pedal;zh-cht
1604;936;ML Mountain Pedal;ML Mountain Pedal;zh-cht
1605;937;HL Mountain Pedal;HL Mountain Pedal;zh-cht
1606;938;LL Road Pedal;LL Road Pedal;zh-cht
1607;939;ML Road Pedal;ML Road Pedal;zh-cht
1608;940;HL Road Pedal;HL Road Pedal;zh-cht
1609;941;Touring Pedal;Touring Pedal;zh-cht
1610;827;ML Road Rear Wheel;ML Road Rear Wheel;zh-cht
1611;828;HL Road Rear Wheel;HL Road Rear Wheel;zh-cht
1612;829;Touring Rear Wheel;Touring Rear Wheel;zh-cht
1613;908;LL Mountain Seat/Saddle;LL Mountain Seat/Saddle 2;zh-cht
1614;909;ML Mountain Seat/Saddle;ML Mountain Seat/Saddle 2;zh-cht
1615;910;HL Mountain Seat/Saddle;HL Mountain Seat/Saddle 2;zh-cht
1616;911;LL Road Seat/Saddle;LL Road Seat/Saddle 1;zh-cht
1617;912;ML Road Seat/Saddle;ML Road Seat/Saddle 2;zh-cht
1618;913;HL Road Seat/Saddle;HL Road Seat/Saddle 2;zh-cht
1619;914;LL Touring Seat/Saddle;LL Touring Seat/Saddle;zh-cht
1620;915;ML Touring Seat/Saddle;ML Touring Seat/Saddle;zh-cht
1621;916;HL Touring Seat/Saddle;HL Touring Seat/Saddle;zh-cht
1622;928;LL Mountain Tire;LL Mountain Tire;zh-cht
1623;929;ML Mountain Tire;ML Mountain Tire;zh-cht
1624;930;HL Mountain Tire;HL Mountain Tire;zh-cht
1625;931;LL Road Tire;LL Road Tire;zh-cht
1626;932;ML Road Tire;ML Road Tire;zh-cht
1627;933;HL Road Tire;HL Road Tire;zh-cht
1628;934;Touring Tire;Touring Tire;zh-cht
1629;921;Mountain Tire Tube;Mountain Tire Tube;zh-cht
1630;922;Road Tire Tube;Road Tire Tube;zh-cht
1631;923;Touring Tire Tube;Touring Tire Tube;zh-cht
1632;722;LL Road Frame - Black, 58;LL Road Frame;zh-cht
1633;723;LL Road Frame - Black, 60;LL Road Frame;zh-cht
1634;724;LL Road Frame - Black, 62;LL Road Frame;zh-cht
1635;725;LL Road Frame - Red, 44;LL Road Frame;zh-cht
1636;726;LL Road Frame - Red, 48;LL Road Frame;zh-cht
1637;727;LL Road Frame - Red, 52;LL Road Frame;zh-cht
1638;728;LL Road Frame - Red, 58;LL Road Frame;zh-cht
1639;729;LL Road Frame - Red, 60;LL Road Frame;zh-cht
1640;730;LL Road Frame - Red, 62;LL Road Frame;zh-cht
1641;736;LL Road Frame - Black, 44;LL Road Frame;zh-cht
1642;737;LL Road Frame - Black, 48;LL Road Frame;zh-cht
1643;738;LL Road Frame - Black, 52;LL Road Frame;zh-cht
1644;731;ML Road Frame - Red, 44;ML Road Frame;zh-cht
1645;732;ML Road Frame - Red, 48;ML Road Frame;zh-cht
1646;733;ML Road Frame - Red, 52;ML Road Frame;zh-cht
1647;734;ML Road Frame - Red, 58;ML Road Frame;zh-cht
1648;735;ML Road Frame - Red, 60;ML Road Frame;zh-cht
1649;680;HL Road Frame - Black, 58;HL Road Frame;zh-cht
1650;706;HL Road Frame - Red, 58;HL Road Frame;zh-cht
1651;717;HL Road Frame - Red, 62;HL Road Frame;zh-cht
1652;718;HL Road Frame - Red, 44;HL Road Frame;zh-cht
1653;719;HL Road Frame - Red, 48;HL Road Frame;zh-cht
1654;720;HL Road Frame - Red, 52;HL Road Frame;zh-cht
1655;721;HL Road Frame - Red, 56;HL Road Frame;zh-cht
1656;837;HL Road Frame - Black, 62;HL Road Frame;zh-cht
1657;838;HL Road Frame - Black, 44;HL Road Frame;zh-cht
1658;839;HL Road Frame - Black, 48;HL Road Frame;zh-cht
1659;840;HL Road Frame - Black, 52;HL Road Frame;zh-cht
1660;886;LL Touring Frame - Yellow, 62;LL Touring Frame;zh-cht
1661;895;LL Touring Frame - Blue, 50;LL Touring Frame;zh-cht
1662;896;LL Touring Frame - Blue, 54;LL Touring Frame;zh-cht
1663;897;LL Touring Frame - Blue, 58;LL Touring Frame;zh-cht
1664;898;LL Touring Frame - Blue, 62;LL Touring Frame;zh-cht
1665;899;LL Touring Frame - Yellow, 44;LL Touring Frame;zh-cht
1666;900;LL Touring Frame - Yellow, 50;LL Touring Frame;zh-cht
1667;901;LL Touring Frame - Yellow, 54;LL Touring Frame;zh-cht
1668;902;LL Touring Frame - Yellow, 58;LL Touring Frame;zh-cht
1669;903;LL Touring Frame - Blue, 44;LL Touring Frame;zh-cht
1670;885;HL Touring Frame - Yellow, 60;HL Touring Frame;zh-cht
1671;887;HL Touring Frame - Yellow, 46;HL Touring Frame;zh-cht
1672;888;HL Touring Frame - Yellow, 50;HL Touring Frame;zh-cht
1673;889;HL Touring Frame - Yellow, 54;HL Touring Frame;zh-cht
1674;890;HL Touring Frame - Blue, 46;HL Touring Frame;zh-cht
1675;891;HL Touring Frame - Blue, 50;HL Touring Frame;zh-cht
1676;892;HL Touring Frame - Blue, 54;HL Touring Frame;zh-cht
1677;893;HL Touring Frame - Blue, 60;HL Touring Frame;zh-cht
1678;846;Taillights - Battery-Powered;Taillight;zh-cht
1679;872;Road Bottle Cage;Road Bottle Cage;zh-cht
1680;870;Water Bottle - 30 oz.;Water Bottle;zh-cht
1681;876;Hitch Rack - 4-Bike;Hitch Rack - 4-Bike;zh-cht
1682;878;Fender Set - Mountain;Fender Set - Mountain;zh-cht
1683;709;Mountain Bike Socks, M;Mountain Bike Socks;zh-cht
1684;710;Mountain Bike Socks, L;Mountain Bike Socks;zh-cht
1685;844;Minipump;Minipump;zh-cht
1686;855;Men's Bib-Shorts, S;Men's Bib-Shorts;zh-cht
1687;856;Men's Bib-Shorts, M;Men's Bib-Shorts;zh-cht
1688;857;Men's Bib-Shorts, L;Men's Bib-Shorts;zh-cht
1689;842;Touring-Panniers, Large;Touring-Panniers;zh-cht
1690;858;Half-Finger Gloves, S;Half-Finger Gloves;zh-cht
1691;859;Half-Finger Gloves, M;Half-Finger Gloves;zh-cht
1692;860;Half-Finger Gloves, L;Half-Finger Gloves;zh-cht
1693;861;Full-Finger Gloves, S;Full-Finger Gloves;zh-cht
1694;862;Full-Finger Gloves, M;Full-Finger Gloves;zh-cht
1695;863;Full-Finger Gloves, L;Full-Finger Gloves;zh-cht
1696;867;Women's Mountain Shorts, S;Women's Mountain Shorts;zh-cht
1697;868;Women's Mountain Shorts, M;Women's Mountain Shorts;zh-cht
1698;869;Women's Mountain Shorts, L;Women's Mountain Shorts;zh-cht
1699;873;Patch Kit/8 Patches;Patch kit;zh-cht
1700;864;Classic Vest, S;Classic Vest;zh-cht
1701;865;Classic Vest, M;Classic Vest;zh-cht
1702;866;Classic Vest, L;Classic Vest;zh-cht
1703;841;Men's Sports Shorts, S;Men's Sports Shorts;zh-cht
1704;849;Men's Sports Shorts, M;Men's Sports Shorts;zh-cht
1705;850;Men's Sports Shorts, L;Men's Sports Shorts;zh-cht
1706;851;Men's Sports Shorts, XL;Men's Sports Shorts;zh-cht
1707;879;All-Purpose Bike Stand;All-Purpose Bike Stand;zh-cht
1708;847;Headlights - Dual-Beam;Headlights - Dual-Beam;zh-cht
1709;848;Headlights - Weatherproof;Headlights - Weatherproof;zh-cht
1710;881;Short-Sleeve Classic Jersey, S;Short-Sleeve Classic Jersey;zh-cht
1711;882;Short-Sleeve Classic Jersey, M;Short-Sleeve Classic Jersey;zh-cht
1712;883;Short-Sleeve Classic Jersey, L;Short-Sleeve Classic Jersey;zh-cht
1713;884;Short-Sleeve Classic Jersey, XL;Short-Sleeve Classic Jersey;zh-cht
1714;845;Mountain Pump;Mountain Pump;zh-cht
1715;874;Racing Socks, M;Racing Socks;zh-cht
1716;875;Racing Socks, L;Racing Socks;zh-cht
1717;871;Mountain Bottle Cage;Mountain Bottle Cage;zh-cht
1718;712;AWC Logo Cap;Cycling Cap;zh-cht
1719;713;Long-Sleeve Logo Jersey, S;Long-Sleeve Logo Jersey;zh-cht
1720;714;Long-Sleeve Logo Jersey, M;Long-Sleeve Logo Jersey;zh-cht
1721;715;Long-Sleeve Logo Jersey, L;Long-Sleeve Logo Jersey;zh-cht
1722;716;Long-Sleeve Logo Jersey, XL;Long-Sleeve Logo Jersey;zh-cht
1723;707;Sport-100 Helmet, Red;Sport-100;zh-cht
1724;708;Sport-100 Helmet, Black;Sport-100;zh-cht
1725;711;Sport-100 Helmet, Blue;Sport-100;zh-cht
1726;880;Hydration Pack - 70 oz.;Hydration Pack;zh-cht
1727;852;Women's Tights, S;Women's Tights;zh-cht
1728;853;Women's Tights, M;Women's Tights;zh-cht
1729;854;Women's Tights, L;Women's Tights;zh-cht
1730;877;Bike Wash - Dissolver;Bike Wash;zh-cht
1731;843;Cable Lock;Cable Lock;zh-cht
1732;823;LL Mountain Rear Wheel;LL Mountain Rear Wheel;en
1733;823;LL Mountain Rear Wheel;LL Mountain Rear Wheel;ar
1734;823;LL Mountain Rear Wheel;LL Mountain Rear Wheel;fr
1735;823;LL Mountain Rear Wheel;LL Mountain Rear Wheel;th
1736;823;LL Mountain Rear Wheel;LL Mountain Rear Wheel;he
1737;823;LL Mountain Rear Wheel;LL Mountain Rear Wheel;zh-cht
1738;824;ML Mountain Rear Wheel;ML Mountain Rear Wheel;en
1739;824;ML Mountain Rear Wheel;ML Mountain Rear Wheel;ar
1740;824;ML Mountain Rear Wheel;ML Mountain Rear Wheel;fr
1741;824;ML Mountain Rear Wheel;ML Mountain Rear Wheel;th
1742;824;ML Mountain Rear Wheel;ML Mountain Rear Wheel;he
1743;824;ML Mountain Rear Wheel;ML Mountain Rear Wheel;zh-cht
1744;825;HL Mountain Rear Wheel;HL Mountain Rear Wheel;en
1745;825;HL Mountain Rear Wheel;HL Mountain Rear Wheel;ar
1746;825;HL Mountain Rear Wheel;HL Mountain Rear Wheel;fr
1747;825;HL Mountain Rear Wheel;HL Mountain Rear Wheel;th
1748;825;HL Mountain Rear Wheel;HL Mountain Rear Wheel;he
1749;825;HL Mountain Rear Wheel;HL Mountain Rear Wheel;zh-cht
1750;826;LL Road Rear Wheel;LL Road Rear Wheel;en
1751;826;LL Road Rear Wheel;LL Road Rear Wheel;ar
1752;826;LL Road Rear Wheel;LL Road Rear Wheel;fr
1753;826;LL Road Rear Wheel;LL Road Rear Wheel;th
1754;826;LL Road Rear Wheel;LL Road Rear Wheel;he
1755;826;LL Road Rear Wheel;LL Road Rear Wheel;zh-cht
1756;894;Rear Derailleur;Rear Derailleur;en
1757;894;Rear Derailleur;Rear Derailleur;ar
1758;894;Rear Derailleur;Rear Derailleur;fr
1759;894;Rear Derailleur;Rear Derailleur;th
1760;894;Rear Derailleur;Rear Derailleur;he
1761;894;Rear Derailleur;Rear Derailleur;zh-cht
